"STATEICP","COUNTYICP","AGE","RACE","RACED"\
5,0,62,1,100\
5,70,59,1,100\
5,30,57,1,100\
5,30,52,1,100\
5,70,73,1,100\
5,70,77,1,100\
5,0,55,1,100\
5,0,60,1,100\
5,0,17,1,100\
5,70,61,1,100\
5,30,36,1,100\
5,30,42,8,802\
5,30,6,1,100\
5,30,3,1,100\
5,30,68,1,100\
5,30,71,1,100\
5,30,45,1,100\
5,70,22,7,700\
5,70,38,7,700\
5,70,14,7,700\
5,70,53,7,700\
5,70,72,1,100\
5,70,66,1,100\
5,70,31,1,100\
5,70,37,1,100\
5,70,74,1,100\
5,30,31,8,826\
5,70,63,1,100\
5,70,59,1,100\
5,70,25,1,100\
5,90,65,1,100\
5,70,31,1,100\
5,70,27,1,100\
5,70,48,1,100\
5,30,76,1,100\
5,30,74,1,100\
5,70,66,1,100\
5,70,61,6,610\
5,70,54,6,610\
5,70,68,1,100\
5,70,65,1,100\
5,70,34,1,100\
5,70,72,1,100\
5,90,77,1,100\
5,90,50,1,100\
5,90,46,1,100\
5,90,15,1,100\
5,90,15,1,100\
5,70,28,1,100\
5,90,80,1,100\
5,90,88,1,100\
5,70,35,8,826\
5,70,36,1,100\
5,70,9,1,100\
5,70,6,1,100\
5,90,68,1,100\
5,90,67,1,100\
5,70,70,1,100\
5,70,70,1,100\
5,0,54,1,100\
5,70,29,1,100\
5,70,34,1,100\
5,90,76,1,100\
5,90,79,1,100\
5,90,50,1,100\
5,90,58,1,100\
5,90,20,1,100\
5,90,18,1,100\
5,90,15,1,100\
5,70,52,1,100\
5,70,60,1,100\
5,70,53,1,100\
5,70,53,1,100\
5,70,23,1,100\
5,30,46,1,100\
5,30,50,1,100\
5,30,17,1,100\
5,30,14,1,100\
5,70,71,1,100\
5,70,68,1,100\
5,70,73,1,100\
5,70,30,1,100\
5,0,46,1,100\
5,0,46,8,815\
5,0,17,8,815\
5,70,31,1,100\
5,70,40,1,100\
5,70,32,1,100\
5,70,12,1,100\
5,90,70,1,100\
5,90,71,1,100\
5,70,67,1,100\
5,70,55,1,100\
5,70,48,2,200\
5,0,26,1,100\
5,0,26,7,700\
5,0,5,1,100\
5,0,4,1,100\
5,0,0,7,700\
5,0,29,1,100\
5,70,63,7,700\
5,70,58,1,100\
5,70,58,1,100\
5,70,58,8,845\
5,70,66,8,845\
5,70,21,2,200\
5,70,48,1,100\
5,70,49,1,100\
5,70,21,1,100\
5,70,18,1,100\
5,70,66,1,100\
5,90,58,1,100\
5,90,59,1,100\
5,70,61,1,100\
5,70,63,1,100\
5,30,44,8,826\
5,90,79,1,100\
5,90,78,1,100\
5,70,70,1,100\
5,70,70,1,100\
5,90,72,1,100\
5,0,90,1,100\
5,0,96,1,100\
5,70,96,1,100\
5,70,62,7,700\
5,90,62,1,100\
5,90,60,1,100\
5,30,54,1,100\
5,30,85,1,100\
5,70,55,1,100\
5,70,65,1,100\
5,90,58,1,100\
5,90,59,1,100\
5,90,82,1,100\
5,90,82,1,100\
5,70,91,1,100\
5,70,67,1,100\
5,70,68,1,100\
5,70,34,1,100\
5,70,61,2,200\
5,70,40,2,200\
5,70,19,2,200\
5,70,19,2,200\
5,70,9,2,200\
5,70,46,2,200\
5,70,27,7,700\
5,30,55,1,100\
5,30,54,1,100\
5,30,28,1,100\
5,70,68,1,100\
5,70,71,1,100\
5,70,62,1,100\
5,70,56,1,100\
5,70,39,7,700\
5,70,42,1,100\
5,70,20,7,700\
5,70,5,8,826\
5,70,0,8,826\
5,70,77,1,100\
5,70,65,1,100\
5,90,62,1,100\
5,90,39,1,100\
5,90,8,8,826\
5,90,5,8,826\
5,90,4,8,826\
5,70,48,1,100\
5,70,41,1,100\
5,70,12,1,100\
5,70,11,1,100\
5,30,35,1,100\
5,30,4,1,100\
5,30,38,6,640\
5,30,38,1,100\
5,30,24,6,640\
5,30,19,1,100\
5,70,54,1,100\
5,70,53,1,100\
5,70,36,8,826\
5,70,36,1,100\
5,70,8,8,826\
5,70,4,8,826\
5,30,56,1,100\
5,90,70,1,100\
5,90,50,1,100\
5,90,60,1,100\
5,90,12,9,904\
5,70,53,1,100\
5,70,27,1,100\
5,70,21,1,100\
5,70,4,1,100\
5,70,87,1,100\
5,30,65,1,100\
5,30,68,1,100\
5,30,32,1,100\
5,70,67,1,100\
5,70,70,1,100\
5,70,72,1,100\
5,70,38,1,100\
5,90,67,1,100\
5,90,80,1,100\
5,70,47,1,100\
5,70,43,1,100\
5,70,89,1,100\
5,70,74,1,100\
5,30,48,1,100\
5,30,17,8,826\
5,70,75,1,100\
5,70,61,1,100\
5,30,63,1,100\
5,30,62,1,100\
5,30,39,1,100\
5,30,19,1,100\
5,70,62,1,100\
5,70,70,1,100\
5,70,78,1,100\
5,70,67,1,100\
5,70,65,1,100\
5,70,96,1,100\
5,0,57,1,100\
5,0,55,1,100\
5,70,28,1,100\
5,70,23,1,100\
5,30,65,1,100\
5,30,57,1,100\
5,70,46,7,700\
5,70,27,7,700\
5,70,3,7,700\
5,70,2,7,700\
5,70,23,7,700\
5,70,21,7,700\
5,70,0,7,700\
5,90,59,1,100\
5,0,45,1,100\
5,0,11,1,100\
5,70,70,1,100\
5,70,41,1,100\
5,70,13,1,100\
5,70,42,1,100\
}
